,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
283,4th,"(539, 229)","(658, 200)","(598, 214)","(595, 277)","(407, 287)","[[-2.9475867 ]
 [ 0.24867555]
 [ 1.04907614]]","[[ 771.17509783]
 [ -94.22710702]
 [1722.8289534 ]]"
284,1st,"(544, 231)","(657, 200)","(600, 215)","(593, 276)","(333, 236)","[[-2.97102227]
 [ 0.2345269 ]
 [ 1.24393381]]","[[ 747.65554936]
 [ -97.10733494]
 [1706.97777347]]"
285,1st,"(543, 232)","(657, 201)","(600, 216)","(596, 280)","(362, 264)","[[-2.9535701 ]
 [ 0.24246043]
 [ 1.1655941 ]]","[[ 760.18430212]
 [ -92.28891916]
 [1717.93628463]]"
286,1st,"(544, 232)","(658, 201)","(601, 216)","(594, 279)","(335, 249)","[[-2.95612398]
 [ 0.23412219]
 [ 1.24083999]]","[[ 751.41958666]
 [ -91.56093485]
 [1713.07621184]]"
287,1st,"(544, 232)","(658, 201)","(601, 216)","(594, 280)","(353, 250)","[[-2.9661637 ]
 [ 0.23250716]
 [ 1.20343035]]","[[ 764.23499987]
 [ -92.58188457]
 [1740.52140755]]"
288,1st,"(542, 233)","(657, 202)","(599, 217)","(593, 279)","(337, 248)","[[-2.95981332]
 [ 0.23121555]
 [ 1.23217965]]","[[ 750.3076185 ]
 [ -91.3217258 ]
 [1716.16135713]]"
289,1st,"(542, 234)","(657, 203)","(599, 218)","(593, 280)","(340, 243)","[[-2.97408914]
 [ 0.23799489]
 [ 1.22826926]]","[[ 751.44820064]
 [ -88.59083144]
 [1713.97298018]]"
290,1st,"(542, 234)","(657, 203)","(599, 218)","(592, 281)","(334, 246)","[[-2.96346026]
 [ 0.22417324]
 [ 1.24738372]]","[[ 751.97045858]
 [ -87.84934578]
 [1728.02625968]]"
291,1st,"(542, 234)","(656, 203)","(599, 218)","(594, 284)","(350, 266)","[[-2.95170047]
 [ 0.23395169]
 [ 1.19217384]]","[[ 754.42308506]
 [ -82.86653129]
 [1724.97056346]]"
292,1st,"(542, 233)","(655, 201)","(598, 217)","(591, 279)","(330, 239)","[[-2.96971062]
 [ 0.23777506]
 [ 1.26284654]]","[[ 752.31803108]
 [ -92.41995999]
 [1727.37635083]]"
293,1st,"(541, 232)","(655, 200)","(598, 216)","(591, 279)","(324, 239)","[[-2.96949589]
 [ 0.24160132]
 [ 1.25750509]]","[[ 738.11960386]
 [ -91.53528147]
 [1701.00494056]]"
294,1st,"(542, 230)","(655, 198)","(598, 214)","(590, 279)","(289, 249)","[[-2.92985649]
 [ 0.23915062]
 [ 1.32950396]]","[[ 716.95747126]
 [ -85.67732162]
 [1665.10408318]]"
295,1st,"(541, 229)","(655, 198)","(598, 213)","(591, 280)","(322, 257)","[[-2.93942259]
 [ 0.23269942]
 [ 1.25086576]]","[[ 736.1547307 ]
 [ -89.09367565]
 [1697.6292044 ]]"
296,1st,"(541, 228)","(655, 197)","(598, 212)","(591, 281)","(338, 268)","[[-2.93318152]
 [ 0.23939566]
 [ 1.21195154]]","[[ 747.17042861]
 [ -90.89878119]
 [1716.32686926]]"
297,1st,"(542, 229)","(655, 197)","(598, 213)","(592, 279)","(334, 258)","[[-2.94900417]
 [ 0.25240121]
 [ 1.21561715]]","[[ 738.58835768]
 [ -91.72784333]
 [1697.06099959]]"
298,1st,"(542, 228)","(656, 196)","(599, 212)","(591, 279)","(322, 254)","[[-2.93932705]
 [ 0.22980363]
 [ 1.2487751 ]]","[[ 736.36463541]
 [ -92.80008258]
 [1695.54975421]]"
299,1st,"(542, 228)","(656, 196)","(599, 212)","(591, 278)","(305, 237)","[[-2.94635898]
 [ 0.22214623]
 [ 1.307441  ]]","[[ 731.73791696]
 [ -97.3405039 ]
 [1692.44828963]]"
300,1st,"(543, 228)","(655, 196)","(599, 212)","(591, 279)","(312, 262)","[[-2.91810644]
 [ 0.23583937]
 [ 1.27776572]]","[[ 733.64094591]
 [ -92.41940856]
 [1692.9787206 ]]"
301,1st,"(542, 228)","(655, 195)","(598, 211)","(592, 279)","(328, 258)","[[-2.94154892]
 [ 0.24380054]
 [ 1.22777313]]","[[ 735.07392289]
 [ -92.22276508]
 [1686.01009937]]"
302,1st,"(541, 228)","(655, 196)","(598, 212)","(591, 278)","(322, 260)","[[-2.9315291 ]
 [ 0.23366054]
 [ 1.23961338]]","[[ 732.31041276]
 [ -93.34101956]
 [1690.39126038]]"
303,1st,"(541, 227)","(655, 196)","(598, 211)","(591, 277)","(329, 256)","[[-2.94229286]
 [ 0.24805457]
 [ 1.23532217]]","[[ 740.53997487]
 [ -95.56016077]
 [1699.7971576 ]]"
304,1st,"(542, 227)","(655, 196)","(598, 211)","(592, 278)","(324, 253)","[[-2.9435843 ]
 [ 0.23424963]
 [ 1.23517527]]","[[ 732.38589844]
 [ -94.78287823]
 [1687.51940576]]"
305,1st,"(544, 228)","(657, 196)","(600, 212)","(591, 278)","(298, 251)","[[-2.9260845 ]
 [ 0.23179463]
 [ 1.31400697]]","[[ 724.82624566]
 [ -90.73992011]
 [1676.49568358]]"
306,1st,"(545, 227)","(659, 197)","(602, 212)","(594, 280)","(330, 258)","[[-2.94009443]
 [ 0.22205351]
 [ 1.22524487]]","[[ 738.03677613]
 [ -90.19531186]
 [1686.62237243]]"
307,1st,"(547, 227)","(660, 197)","(603, 212)","(593, 278)","(322, 246)","[[-2.94497012]
 [ 0.21277999]
 [ 1.25894568]]","[[ 739.51665508]
 [ -95.87165777]
 [1694.26812061]]"
308,1st,"(546, 227)","(660, 198)","(603, 212)","(593, 278)","(349, 254)","[[-2.95942731]
 [ 0.22814956]
 [ 1.18084976]]","[[ 745.52413365]
 [ -93.44264825]
 [1692.97301389]]"
309,1st,"(547, 227)","(661, 199)","(604, 213)","(594, 278)","(349, 259)","[[-2.95371945]
 [ 0.23512503]
 [ 1.17636953]]","[[ 743.11196136]
 [ -92.33499531]
 [1683.12763026]]"
310,1st,"(546, 227)","(660, 198)","(603, 212)","(596, 281)","(344, 277)","[[-2.9218362 ]
 [ 0.21959803]
 [ 1.19132419]]","[[ 746.63382851]
 [ -87.42134662]
 [1689.94641856]]"
311,1st,"(545, 228)","(660, 198)","(602, 213)","(594, 278)","(329, 248)","[[-2.96049057]
 [ 0.23892717]
 [ 1.22555119]]","[[ 733.80946705]
 [ -89.90573916]
 [1669.41250278]]"
312,1st,"(545, 229)","(659, 199)","(602, 214)","(595, 280)","(353, 273)","[[-2.93574012]
 [ 0.23579048]
 [ 1.17338605]]","[[ 751.87015598]
 [ -88.65130719]
 [1702.87695798]]"
313,4th,"(546, 230)","(667, 203)","(606, 216)","(603, 280)","(431, 282)","[[-2.96861162]
 [ 0.22840791]
 [ 1.01980098]]","[[ 788.46829342]
 [ -86.83127674]
 [1717.71470381]]"
314,1st,"(575, 226)","(693, 208)","(634, 217)","(633, 279)","(566, 256)","[[-3.04421061]
 [ 0.1697789 ]
 [ 0.8622948 ]]","[[ 883.7168536 ]
 [ -83.06781198]
 [1737.49618534]]"
315,2nd,"(587, 230)","(710, 216)","(648, 223)","(655, 284)","(798, 254)","[[-3.10925231]
 [ 0.13593586]
 [ 0.54516997]]","[[ 963.36311408]
 [ -71.54729063]
 [1740.81754514]]"
316,3rd,"(594, 224)","(716, 212)","(655, 218)","(660, 287)","(868, 287)","[[-3.07495102]
 [ 0.11657128]
 [ 0.49214196]]","[[ 931.64419486]
 [ -64.55560818]
 [1647.29159406]]"
317,2nd,"(600, 221)","(723, 213)","(661, 217)","(668, 286)","(965, 282)","[[-3.0848593 ]
 [ 0.09949528]
 [ 0.40730504]]","[[ 940.87299769]
 [ -67.96093136]
 [1618.72755411]]"
318,2nd,"(602, 222)","(725, 213)","(663, 217)","(670, 287)","(1005, 282)","[[-3.08913031]
 [ 0.08498572]
 [ 0.37861535]]","[[ 934.43872312]
 [ -64.28963879]
 [1595.52182592]]"
319,2nd,"(594, 220)","(717, 212)","(655, 216)","(664, 286)","(1011, 278)","[[-3.0926104 ]
 [ 0.08790918]
 [ 0.35252626]]","[[ 921.92063648]
 [ -67.57622932]
 [1597.75862381]]"
320,2nd,"(593, 218)","(716, 210)","(654, 214)","(660, 285)","(949, 284)","[[-3.07763634]
 [ 0.08111237]
 [ 0.40713699]]","[[ 915.23837439]
 [ -71.22705821]
 [1609.18385302]]"
321,2nd,"(591, 214)","(715, 206)","(653, 210)","(658, 281)","(1025, 263)","[[-3.09498508]
 [ 0.07648395]
 [ 0.34152219]]","[[ 888.42084637]
 [ -77.95497658]
 [1563.72075042]]"
322,2nd,"(596, 214)","(719, 207)","(657, 210)","(661, 281)","(960, 273)","[[-3.07929268]
 [ 0.08532837]
 [ 0.4004738 ]]","[[ 915.68264968]
 [ -81.60152609]
 [1603.68514515]]"
323,2nd,"(598, 213)","(721, 207)","(659, 210)","(663, 281)","(1021, 264)","[[-3.09378966]
 [ 0.07324191]
 [ 0.34648749]]","[[ 914.07162968]
 [ -79.67862356]
 [1586.17730288]]"
324,2nd,"(594, 213)","(717, 206)","(655, 209)","(663, 279)","(1009, 261)","[[-3.09083884]
 [ 0.05858723]
 [ 0.36352049]]","[[ 906.64748161]
 [ -82.18182503]
 [1577.66565864]]"
325,3rd,"(591, 214)","(715, 205)","(653, 209)","(658, 280)","(885, 282)","[[-3.06132912]
 [ 0.09483077]
 [ 0.48227174]]","[[ 900.82550818]
 [ -81.48521337]
 [1599.98117122]]"
326,2nd,"(590, 214)","(713, 205)","(651, 209)","(655, 280)","(862, 276)","[[-3.0644432 ]
 [ 0.09217993]
 [ 0.5006307 ]]","[[ 898.49118319]
 [ -81.8186262 ]
 [1608.18388681]]"
327,3rd,"(592, 214)","(717, 205)","(654, 209)","(658, 281)","(868, 291)","[[-3.050413  ]
 [ 0.08830153]
 [ 0.49642073]]","[[ 908.77813068]
 [ -80.37222883]
 [1614.21872058]]"
328,2nd,"(592, 213)","(715, 204)","(653, 208)","(657, 278)","(873, 274)","[[-3.06327834]
 [ 0.08619619]
 [ 0.48841812]]","[[ 905.06000169]
 [ -87.15350693]
 [1612.76504641]]"
329,2nd,"(589, 213)","(713, 204)","(651, 208)","(655, 278)","(898, 276)","[[-3.06679183]
 [ 0.08567016]
 [ 0.45133558]]","[[ 903.11170093]
 [ -85.71873679]
 [1614.52012304]]"
330,3rd,"(605, 215)","(729, 208)","(667, 211)","(669, 283)","(930, 293)","[[-3.05806095]
 [ 0.07790506]
 [ 0.45289035]]","[[ 943.16663708]
 [ -75.75435104]
 [1618.12618455]]"
331,3rd,"(607, 220)","(731, 212)","(669, 216)","(672, 290)","(919, 311)","[[-3.0527898 ]
 [ 0.08798307]
 [ 0.48381922]]","[[ 939.60865151]
 [ -58.93402765]
 [1601.22163868]]"
332,3rd,"(609, 224)","(733, 216)","(671, 220)","(674, 296)","(867, 338)","[[-3.02663649]
 [ 0.08747556]
 [ 0.54556115]]","[[ 945.88818973]
 [ -46.18697661]
 [1609.8480802 ]]"
333,3rd,"(605, 228)","(730, 218)","(667, 223)","(670, 300)","(855, 341)","[[-3.03330556]
 [ 0.09983383]
 [ 0.55759644]]","[[ 928.3805656 ]
 [ -35.30530345]
 [1595.56830778]]"
334,3rd,"(603, 229)","(728, 220)","(665, 224)","(667, 304)","(805, 359)","[[-3.01338341]
 [ 0.09744515]
 [ 0.60965959]]","[[ 911.60156021]
 [ -26.95539394]
 [1585.66033425]]"
335,3rd,"(602, 237)","(727, 226)","(664, 231)","(667, 315)","(895, 400)","[[-3.01915586]
 [ 0.12684471]
 [ 0.51344339]]","[[ 903.83966461]
 [  -1.90989688]
 [1560.36095605]]"
336,3rd,"(601, 237)","(727, 227)","(664, 232)","(667, 317)","(900, 403)","[[-3.02190926]
 [ 0.11663579]
 [ 0.51312864]]","[[ 895.98155529]
 [   2.20359218]
 [1546.9549197 ]]"
337,3rd,"(604, 235)","(731, 225)","(667, 230)","(669, 315)","(1028, 410)","[[-3.03248522]
 [ 0.11121087]
 [ 0.39271924]]","[[ 897.77037147]
 [  -2.03603489]
 [1528.25189306]]"
338,3rd,"(604, 234)","(732, 225)","(668, 229)","(668, 313)","(932, 393)","[[-3.02715716]
 [ 0.11494429]
 [ 0.47820979]]","[[ 904.03840448]
 [  -7.3380297 ]
 [1552.66879961]]"
339,3rd,"(606, 232)","(733, 222)","(669, 227)","(669, 310)","(937, 381)","[[-3.03230477]
 [ 0.1054313 ]
 [ 0.47708222]]","[[ 904.16584441]
 [ -13.35472964]
 [1549.24468708]]"
340,3rd,"(605, 231)","(733, 221)","(669, 226)","(668, 309)","(883, 370)","[[-3.03130327]
 [ 0.10848436]
 [ 0.53597325]]","[[ 899.74348304]
 [ -15.46621398]
 [1550.38405492]]"
341,3rd,"(603, 229)","(730, 218)","(666, 223)","(669, 305)","(884, 368)","[[-3.02479068]
 [ 0.11567941]
 [ 0.53604227]]","[[ 900.78512286]
 [ -24.30958779]
 [1549.40500923]]"
342,3rd,"(601, 228)","(727, 217)","(664, 222)","(666, 304)","(841, 366)","[[-3.01610252]
 [ 0.10790981]
 [ 0.57309064]]","[[ 891.89253948]
 [ -27.10029141]
 [1552.68485419]]"
343,3rd,"(600, 227)","(726, 216)","(663, 221)","(665, 304)","(827, 379)","[[-2.998278  ]
 [ 0.11570898]
 [ 0.57803555]]","[[ 898.57549952]
 [ -28.96952892]
 [1569.35657712]]"
344,3rd,"(600, 228)","(726, 217)","(663, 222)","(665, 305)","(848, 372)","[[-3.01527259]
 [ 0.11800044]
 [ 0.56079832]]","[[ 892.18979144]
 [ -25.32708582]
 [1555.79069065]]"
345,3rd,"(600, 230)","(726, 219)","(663, 224)","(665, 305)","(824, 360)","[[-3.02280806]
 [ 0.10768956]
 [ 0.59034578]]","[[ 891.76929551]
 [ -23.37146514]
 [1558.15345437]]"
346,3rd,"(600, 230)","(726, 219)","(663, 224)","(666, 304)","(909, 352)","[[-3.04394553]
 [ 0.10378026]
 [ 0.50086866]]","[[ 897.59760828]
 [ -25.97193558]
 [1552.71123987]]"
347,3rd,"(599, 229)","(725, 219)","(662, 224)","(664, 305)","(814, 373)","[[-3.00703504]
 [ 0.11474362]
 [ 0.59273749]]","[[ 894.22097325]
 [ -24.53804374]
 [1568.4920338 ]]"
348,3rd,"(602, 228)","(728, 217)","(665, 222)","(666, 303)","(838, 359)","[[-3.02100264]
 [ 0.11380053]
 [ 0.57183318]]","[[ 902.34237616]
 [ -29.22912627]
 [1570.29354168]]"
349,3rd,"(602, 227)","(729, 218)","(665, 222)","(666, 303)","(837, 366)","[[-3.01350485]
 [ 0.11103022]
 [ 0.57069388]]","[[ 899.93854802]
 [ -28.85693386]
 [1568.76775059]]"
350,3rd,"(603, 227)","(730, 218)","(666, 222)","(666, 303)","(823, 361)","[[-3.01549433]
 [ 0.10196491]
 [ 0.58976806]]","[[ 899.1722726 ]
 [ -28.68666616]
 [1567.53517202]]"
351,3rd,"(600, 228)","(728, 218)","(664, 223)","(666, 302)","(883, 351)","[[-3.03608198]
 [ 0.10161124]
 [ 0.52596765]]","[[ 897.26640675]
 [ -30.33447337]
 [1556.38610169]]"
352,3rd,"(599, 228)","(725, 217)","(662, 222)","(663, 301)","(814, 348)","[[-3.02377757]
 [ 0.09994245]
 [ 0.59053987]]","[[ 896.68859467]
 [ -33.19972311]
 [1575.62883212]]"
353,3rd,"(598, 227)","(723, 217)","(660, 222)","(660, 300)","(704, 336)","[[-3.00700915]
 [ 0.10612496]
 [ 0.72139057]]","[[ 885.77922865]
 [ -35.369689  ]
 [1582.48021474]]"
354,3rd,"(597, 226)","(723, 216)","(660, 221)","(660, 299)","(772, 347)","[[-3.01179513]
 [ 0.10289935]
 [ 0.63303943]]","[[ 883.85739098]
 [ -37.52572346]
 [1571.93333123]]"
355,4th,"(589, 226)","(716, 217)","(652, 221)","(652, 295)","(640, 312)","[[-3.00971251]
 [ 0.10009473]
 [ 0.78774561]]","[[ 869.49028754]
 [ -44.10024932]
 [1596.93858082]]"
356,4th,"(579, 227)","(703, 213)","(641, 220)","(635, 295)","(397, 343)","[[-2.85938856]
 [ 0.11725369]
 [ 1.13827031]]","[[ 802.34544889]
 [ -42.70174597]
 [1595.78644769]]"
357,4th,"(585, 225)","(709, 212)","(647, 218)","(638, 293)","(382, 339)","[[-2.86076241]
 [ 0.12654638]
 [ 1.16293342]]","[[ 787.6616961 ]
 [ -41.99668432]
 [1556.33779543]]"
358,2nd,"(599, 219)","(721, 211)","(660, 215)","(661, 289)","(892, 223)","[[-3.12624602]
 [ 0.09084607]
 [ 0.54315239]]","[[ 858.4823775 ]
 [ -57.49774779]
 [1502.25969726]]"
359,2nd,"(611, 212)","(736, 202)","(673, 207)","(678, 280)","(1135, 215)","[[-3.13518459]
 [ 0.09591379]
 [ 0.33633814]]","[[ 909.53419031]
 [ -75.75631142]
 [1506.57167505]]"
360,2nd,"(614, 210)","(739, 201)","(676, 205)","(684, 277)","(1231, 214)","[[-3.13498085]
 [ 0.10441579]
 [ 0.24520588]]","[[ 932.02336182]
 [ -83.33550162]
 [1516.08043828]]"
361,2nd,"(617, 209)","(743, 199)","(680, 204)","(686, 277)","(1160, 234)","[[-3.11435456]
 [ 0.10016408]
 [ 0.29468394]]","[[ 951.12663495]
 [ -88.06235851]
 [1545.71425321]]"
362,2nd,"(618, 209)","(744, 199)","(681, 204)","(687, 277)","(1140, 237)","[[-3.11110086]
 [ 0.09462234]
 [ 0.30305468]]","[[ 960.55691675]
 [ -89.47478265]
 [1560.6899279 ]]"
363,2nd,"(619, 208)","(743, 198)","(681, 203)","(688, 277)","(1140, 253)","[[-3.09539968]
 [ 0.0938317 ]
 [ 0.29430176]]","[[ 968.32934896]
 [ -91.86081934]
 [1571.2011132 ]]"
364,2nd,"(618, 209)","(743, 199)","(680, 204)","(687, 278)","(1102, 251)","[[-3.09825511]
 [ 0.09229483]
 [ 0.33419963]]","[[ 964.48486291]
 [ -88.55379286]
 [1571.65539232]]"
365,2nd,"(618, 210)","(743, 198)","(680, 204)","(687, 278)","(1151, 255)","[[-3.09772878]
 [ 0.08536373]
 [ 0.2859447 ]]","[[ 962.36341654]
 [ -87.05815158]
 [1564.15030631]]"
366,2nd,"(618, 211)","(743, 201)","(680, 206)","(686, 278)","(1111, 261)","[[-3.0924299 ]
 [ 0.08903218]
 [ 0.31511035]]","[[ 966.08853132]
 [ -86.59597101]
 [1577.42614795]]"
367,2nd,"(618, 211)","(743, 200)","(680, 205)","(686, 279)","(1125, 256)","[[-3.0984794 ]
 [ 0.08799336]
 [ 0.30560142]]","[[ 962.96661392]
 [ -85.2345406 ]
 [1570.97949969]]"
368,2nd,"(617, 211)","(743, 200)","(680, 205)","(684, 279)","(1124, 258)","[[-3.09667141]
 [ 0.08478786]
 [ 0.30612941]]","[[ 956.12093673]
 [ -84.04976077]
 [1566.07717401]]"
369,2nd,"(617, 211)","(744, 201)","(680, 206)","(685, 280)","(1139, 264)","[[-3.0951448 ]
 [ 0.09175891]
 [ 0.28848196]]","[[ 961.49003828]
 [ -82.46214275]
 [1570.03006749]]"
370,2nd,"(617, 211)","(742, 201)","(679, 206)","(684, 280)","(1105, 263)","[[-3.09228624]
 [ 0.09268806]
 [ 0.32812613]]","[[ 955.51647127]
 [ -83.24682932]
 [1566.10636448]]"
371,2nd,"(617, 211)","(743, 199)","(680, 205)","(684, 280)","(1105, 267)","[[-3.0891156 ]
 [ 0.08944474]
 [ 0.32315994]]","[[ 958.44308888]
 [ -82.56037526]
 [1570.90111224]]"
372,2nd,"(616, 210)","(743, 200)","(679, 205)","(684, 279)","(1117, 262)","[[-3.09249011]
 [ 0.09295554]
 [ 0.31137301]]","[[ 956.6441827 ]
 [ -84.52754535]
 [1567.97251143]]"
373,2nd,"(617, 211)","(744, 199)","(680, 205)","(684, 279)","(1084, 261)","[[-3.09075527]
 [ 0.08491379]
 [ 0.35115938]]","[[ 951.59803768]
 [ -83.77481185]
 [1563.73303367]]"
374,2nd,"(617, 211)","(744, 199)","(680, 205)","(685, 279)","(1110, 263)","[[-3.09047672]
 [ 0.09970086]
 [ 0.32563907]]","[[ 954.91738276]
 [ -84.7040866 ]
 [1562.86206853]]"
375,2nd,"(617, 210)","(743, 200)","(680, 205)","(685, 278)","(1146, 242)","[[-3.1087127 ]
 [ 0.08942185]
 [ 0.30024585]]","[[ 949.84419885]
 [ -85.86051661]
 [1550.11723366]]"
376,2nd,"(618, 211)","(743, 200)","(680, 205)","(686, 277)","(1099, 247)","[[-3.10192595]
 [ 0.08607204]
 [ 0.33178711]]","[[ 963.75458046]
 [ -88.24733503]
 [1575.09957648]]"
377,2nd,"(618, 210)","(744, 200)","(681, 205)","(685, 277)","(1110, 240)","[[-3.10853329]
 [ 0.08622364]
 [ 0.32492534]]","[[ 958.24808387]
 [ -88.70562821]
 [1567.39033048]]"
378,2nd,"(618, 210)","(745, 198)","(681, 204)","(686, 277)","(1145, 251)","[[-3.09982624]
 [ 0.08380814]
 [ 0.29569736]]","[[ 954.99100061]
 [ -87.24758103]
 [1556.79408946]]"
379,2nd,"(618, 210)","(745, 199)","(681, 204)","(686, 278)","(1083, 258)","[[-3.09183082]
 [ 0.09333145]
 [ 0.34135382]]","[[ 969.06909037]
 [ -88.71623927]
 [1585.3871034 ]]"
380,2nd,"(618, 211)","(744, 201)","(681, 206)","(686, 279)","(1096, 261)","[[-3.09209443]
 [ 0.08842651]
 [ 0.33072537]]","[[ 966.85456227]
 [ -85.84766962]
 [1580.00012024]]"
381,2nd,"(616, 211)","(744, 200)","(680, 205)","(685, 280)","(1071, 273)","[[-3.07960226]
 [ 0.09722951]
 [ 0.35408708]]","[[ 965.9405144 ]
 [ -84.64280526]
 [1582.63773401]]"
382,2nd,"(615, 211)","(743, 202)","(679, 206)","(685, 281)","(1093, 271)","[[-3.08528693]
 [ 0.08589091]
 [ 0.33189086]]","[[ 965.75580604]
 [ -82.82819877]
 [1580.25597258]]"
383,3rd,"(614, 214)","(738, 205)","(676, 209)","(685, 284)","(1093, 291)","[[-3.07533184]
 [ 0.08568548]
 [ 0.3303899 ]]","[[ 968.25737249]
 [ -73.70177395]
 [1582.61855265]]"
384,3rd,"(616, 214)","(743, 204)","(679, 209)","(682, 285)","(1064, 292)","[[-3.07438454]
 [ 0.07921084]
 [ 0.35864618]]","[[ 958.72649679]
 [ -70.72641816]
 [1579.19291601]]"
385,2nd,"(616, 213)","(743, 205)","(679, 209)","(682, 282)","(1061, 281)","[[-3.0779887 ]
 [ 0.07696094]
 [ 0.35759334]]","[[ 959.78576561]
 [ -77.51144391]
 [1582.97726109]]"
386,2nd,"(617, 211)","(743, 203)","(680, 207)","(682, 280)","(1034, 272)","[[-3.08055986]
 [ 0.07452385]
 [ 0.38405376]]","[[ 962.30530149]
 [ -81.86942003]
 [1590.10472045]]"
387,2nd,"(618, 211)","(744, 200)","(681, 205)","(682, 279)","(1030, 274)","[[-3.07542209]
 [ 0.07255926]
 [ 0.38160499]]","[[ 966.59044211]
 [ -85.51255987]
 [1598.2466172 ]]"
388,2nd,"(617, 211)","(744, 201)","(680, 206)","(681, 278)","(1014, 265)","[[-3.08064771]
 [ 0.06990372]
 [ 0.40145   ]]","[[ 962.56653132]
 [ -86.76164298]
 [1595.75701604]]"
389,2nd,"(618, 211)","(745, 201)","(681, 206)","(683, 279)","(1033, 266)","[[-3.08173211]
 [ 0.07138986]
 [ 0.3788807 ]]","[[ 971.32299522]
 [ -87.60290314]
 [1602.07689002]]"
390,2nd,"(619, 211)","(744, 200)","(681, 205)","(684, 279)","(1056, 266)","[[-3.08594164]
 [ 0.07349576]
 [ 0.36131529]]","[[ 971.06845644]
 [ -85.03076766]
 [1594.92447842]]"
391,2nd,"(619, 211)","(744, 203)","(681, 207)","(686, 280)","(1061, 273)","[[-3.07958806]
 [ 0.07878548]
 [ 0.36192824]]","[[ 975.12886482]
 [ -83.77694134]
 [1593.63545961]]"
392,2nd,"(620, 212)","(746, 204)","(683, 208)","(687, 281)","(1072, 276)","[[-3.07948576]
 [ 0.0596076 ]
 [ 0.35498024]]","[[ 972.76944169]
 [ -80.96915808]
 [1586.90748962]]"
393,2nd,"(621, 212)","(748, 203)","(684, 207)","(687, 281)","(1057, 268)","[[-3.08565723]
 [ 0.0640144 ]
 [ 0.37232588]]","[[ 972.24609886]
 [ -80.51102739]
 [1587.2967542 ]]"
394,3rd,"(622, 212)","(750, 202)","(686, 207)","(687, 282)","(1066, 291)","[[-3.06610004]
 [ 0.06051687]
 [ 0.35594436]]","[[ 977.34362417]
 [ -79.12481944]
 [1592.98198336]]"
395,3rd,"(622, 214)","(747, 207)","(684, 210)","(688, 283)","(1092, 284)","[[-3.07774939]
 [ 0.0599562 ]
 [ 0.34095217]]","[[ 974.83487582]
 [ -75.15436408]
 [1581.71536114]]"
396,2nd,"(622, 213)","(747, 207)","(684, 210)","(688, 282)","(1094, 265)","[[-3.09362709]
 [ 0.04444901]
 [ 0.35275808]]","[[ 964.50221181]
 [ -75.10902853]
 [1564.99649131]]"
397,3rd,"(622, 212)","(748, 206)","(685, 209)","(687, 282)","(1061, 283)","[[-3.07436778]
 [ 0.05790758]
 [ 0.35972922]]","[[ 981.59514286]
 [ -78.4743322 ]
 [1599.14640519]]"
398,3rd,"(622, 213)","(746, 205)","(684, 209)","(686, 282)","(1020, 286)","[[-3.06701397]
 [ 0.06379234]
 [ 0.40012233]]","[[ 979.68734613]
 [ -79.09925287]
 [1604.77322682]]"
399,3rd,"(616, 212)","(744, 205)","(680, 208)","(686, 282)","(1038, 282)","[[-3.07209701]
 [ 0.07558333]
 [ 0.3967754 ]]","[[ 966.79448905]
 [ -78.5717692 ]
 [1581.2246283 ]]"
400,3rd,"(615, 212)","(741, 205)","(678, 208)","(685, 283)","(1034, 289)","[[-3.06791214]
 [ 0.06518528]
 [ 0.38981179]]","[[ 973.16268281]
 [ -76.57208102]
 [1594.06430583]]"
401,3rd,"(615, 212)","(740, 205)","(677, 208)","(685, 283)","(1034, 299)","[[-3.05924482]
 [ 0.07681603]
 [ 0.38801882]]","[[ 971.89449183]
 [ -75.93997132]
 [1593.63084832]]"
402,2nd,"(614, 213)","(739, 204)","(676, 208)","(684, 282)","(1055, 278)","[[-3.08011802]
 [ 0.06686244]
 [ 0.37096516]]","[[ 964.89027228]
 [ -76.63608328]
 [1583.1681367 ]]"
403,3rd,"(614, 212)","(745, 201)","(679, 206)","(683, 281)","(1038, 284)","[[-3.070545  ]
 [ 0.07603709]
 [ 0.37993904]]","[[ 968.25465309]
 [ -80.28702396]
 [1593.38384868]]"
404,2nd,"(614, 211)","(740, 203)","(677, 207)","(681, 280)","(1009, 267)","[[-3.0818129 ]
 [ 0.07175139]
 [ 0.40632537]]","[[ 967.15886052]
 [ -84.28345465]
 [1601.27827829]]"
405,2nd,"(614, 211)","(743, 201)","(678, 206)","(680, 280)","(1038, 276)","[[-3.07701152]
 [ 0.07316088]
 [ 0.36790269]]","[[ 964.61270315]
 [ -83.70881547]
 [1599.23912602]]"
406,3rd,"(614, 212)","(741, 203)","(677, 207)","(679, 281)","(973, 281)","[[-3.06677159]
 [ 0.07875462]
 [ 0.43230102]]","[[ 967.23098492]
 [ -82.71278127]
 [1614.36693738]]"
407,2nd,"(614, 213)","(741, 203)","(677, 208)","(678, 281)","(971, 273)","[[-3.07782003]
 [ 0.072879  ]
 [ 0.43297785]]","[[ 967.02989238]
 [ -80.02213711]
 [1617.14327483]]"
408,2nd,"(614, 217)","(735, 210)","(674, 213)","(679, 280)","(959, 259)","[[-3.09228861]
 [ 0.05288159]
 [ 0.42931654]]","[[ 989.65549758]
 [ -82.10425035]
 [1654.9523689 ]]"
